location_name,datetimeUtc,O3,No2,unit,AQI_O3,AQI_NO2,AQI
BARCELONA (CIUTADELLA),2024-04-05 01:00:00+00:00,69.0,14.0,µg/m³,30.0,13.0,30.0
BARCELONA (CIUTADELLA),2024-04-05 02:00:00+00:00,73.0,13.0,µg/m³,32.0,12.0,32.0
BARCELONA (CIUTADELLA),2024-04-05 03:00:00+00:00,65.0,12.0,µg/m³,28.0,11.0,28.0
BARCELONA (CIUTADELLA),2024-04-05 04:00:00+00:00,43.0,23.0,µg/m³,19.0,22.0,22.0
BARCELONA (CIUTADELLA),2024-04-05 05:00:00+00:00,31.0,22.0,µg/m³,13.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-04-05 06:00:00+00:00,32.0,31.0,µg/m³,14.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-04-05 07:00:00+00:00,22.0,62.0,µg/m³,10.0,60.0,60.0
BARCELONA (CIUTADELLA),2024-04-05 08:00:00+00:00,-1.0,-1.0,µg/m³,,,
BARCELONA (CIUTADELLA),2024-04-05 09:00:00+00:00,-1.0,-1.0,µg/m³,,,
BARCELONA (CIUTADELLA),2024-04-05 10:00:00+00:00,-1.0,-1.0,µg/m³,,,
BARCELONA (CIUTADELLA),2024-04-05 11:00:00+00:00,33.0,63.0,µg/m³,14.0,61.0,61.0
BARCELONA (CIUTADELLA),2024-04-05 12:00:00+00:00,28.0,79.0,µg/m³,12.0,78.0,78.0
BARCELONA (CIUTADELLA),2024-04-05 13:00:00+00:00,69.0,32.0,µg/m³,30.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-04-05 14:00:00+00:00,68.0,41.0,µg/m³,29.0,39.0,39.0
BARCELONA (CIUTADELLA),2024-04-05 15:00:00+00:00,56.0,58.0,µg/m³,24.0,55.0,55.0
BARCELONA (CIUTADELLA),2024-04-05 16:00:00+00:00,75.0,36.0,µg/m³,32.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-04-05 17:00:00+00:00,82.0,27.0,µg/m³,35.0,25.0,35.0
BARCELONA (CIUTADELLA),2024-04-05 18:00:00+00:00,95.0,11.0,µg/m³,41.0,10.0,41.0
BARCELONA (CIUTADELLA),2024-04-05 19:00:00+00:00,87.0,15.0,µg/m³,38.0,14.0,38.0
BARCELONA (CIUTADELLA),2024-04-05 20:00:00+00:00,66.0,24.0,µg/m³,29.0,23.0,29.0
BARCELONA (CIUTADELLA),2024-04-05 21:00:00+00:00,-1.0,-1.0,µg/m³,,,
BARCELONA (CIUTADELLA),2024-04-05 22:00:00+00:00,-1.0,-1.0,µg/m³,,,
BARCELONA (CIUTADELLA),2024-04-06 23:00:00+00:00,87.0,4.0,µg/m³,38.0,4.0,38.0
BARCELONA (CIUTADELLA),2024-04-07 05:00:00+00:00,21.0,22.0,µg/m³,9.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-04-07 19:00:00+00:00,91.0,5.0,µg/m³,39.0,5.0,39.0
BARCELONA (CIUTADELLA),2024-04-07 20:00:00+00:00,88.0,6.0,µg/m³,38.0,6.0,38.0
BARCELONA (CIUTADELLA),2024-04-07 21:00:00+00:00,85.0,5.0,µg/m³,37.0,5.0,37.0
BARCELONA (CIUTADELLA),2024-04-07 22:00:00+00:00,86.0,4.0,µg/m³,37.0,4.0,37.0
BARCELONA (CIUTADELLA),2024-04-07 23:00:00+00:00,88.0,3.0,µg/m³,38.0,3.0,38.0
BARCELONA (CIUTADELLA),2024-04-08 00:00:00+00:00,83.0,4.0,µg/m³,36.0,4.0,36.0
BARCELONA (CIUTADELLA),2024-04-08 01:00:00+00:00,49.0,14.0,µg/m³,21.0,13.0,21.0
BARCELONA (CIUTADELLA),2024-04-08 02:00:00+00:00,33.0,13.0,µg/m³,14.0,12.0,14.0
BARCELONA (CIUTADELLA),2024-04-08 03:00:00+00:00,46.0,10.0,µg/m³,20.0,9.0,20.0
BARCELONA (CIUTADELLA),2024-04-08 04:00:00+00:00,40.0,8.0,µg/m³,17.0,8.0,17.0
BARCELONA (CIUTADELLA),2024-04-08 05:00:00+00:00,24.0,18.0,µg/m³,10.0,17.0,17.0
BARCELONA (CIUTADELLA),2024-04-08 06:00:00+00:00,7.0,31.0,µg/m³,3.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-04-08 07:00:00+00:00,2.0,44.0,µg/m³,1.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-04-08 08:00:00+00:00,5.0,54.0,µg/m³,2.0,51.0,51.0
BARCELONA (CIUTADELLA),2024-04-08 09:00:00+00:00,30.0,30.0,µg/m³,13.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-04-08 10:00:00+00:00,39.0,20.0,µg/m³,17.0,19.0,19.0
BARCELONA (CIUTADELLA),2024-04-08 11:00:00+00:00,42.0,18.0,µg/m³,18.0,17.0,18.0
BARCELONA (CIUTADELLA),2024-04-08 12:00:00+00:00,55.0,14.0,µg/m³,24.0,13.0,24.0
BARCELONA (CIUTADELLA),2024-04-08 13:00:00+00:00,79.0,9.0,µg/m³,34.0,8.0,34.0
BARCELONA (CIUTADELLA),2024-04-08 14:00:00+00:00,87.0,6.0,µg/m³,38.0,6.0,38.0
BARCELONA (CIUTADELLA),2024-04-08 15:00:00+00:00,85.0,8.0,µg/m³,37.0,8.0,37.0
BARCELONA (CIUTADELLA),2024-04-08 16:00:00+00:00,80.0,8.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-04-08 17:00:00+00:00,36.0,65.0,µg/m³,16.0,63.0,63.0
BARCELONA (CIUTADELLA),2024-04-08 18:00:00+00:00,20.0,80.0,µg/m³,9.0,79.0,79.0
BARCELONA (CIUTADELLA),2024-04-08 19:00:00+00:00,26.0,67.0,µg/m³,11.0,65.0,65.0
BARCELONA (CIUTADELLA),2024-04-08 20:00:00+00:00,21.0,81.0,µg/m³,9.0,80.0,80.0
BARCELONA (CIUTADELLA),2024-04-08 21:00:00+00:00,60.0,35.0,µg/m³,26.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-04-09 03:00:00+00:00,77.0,12.0,µg/m³,33.0,11.0,33.0
BARCELONA (CIUTADELLA),2024-04-09 07:00:00+00:00,82.0,11.0,µg/m³,35.0,10.0,35.0
BARCELONA (CIUTADELLA),2024-04-09 09:00:00+00:00,71.0,17.0,µg/m³,31.0,16.0,31.0
BARCELONA (CIUTADELLA),2024-04-09 10:00:00+00:00,74.0,13.0,µg/m³,32.0,12.0,32.0
BARCELONA (CIUTADELLA),2024-04-09 20:00:00+00:00,83.0,9.0,µg/m³,36.0,8.0,36.0
BARCELONA (CIUTADELLA),2024-04-09 21:00:00+00:00,81.0,9.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-04-09 22:00:00+00:00,68.0,18.0,µg/m³,29.0,17.0,29.0
BARCELONA (CIUTADELLA),2024-04-09 23:00:00+00:00,58.0,20.0,µg/m³,25.0,19.0,25.0
BARCELONA (CIUTADELLA),2024-04-10 00:00:00+00:00,57.0,16.0,µg/m³,25.0,15.0,25.0
BARCELONA (CIUTADELLA),2024-04-10 01:00:00+00:00,43.0,23.0,µg/m³,19.0,22.0,22.0
BARCELONA (CIUTADELLA),2024-04-10 02:00:00+00:00,38.0,20.0,µg/m³,16.0,19.0,19.0
BARCELONA (CIUTADELLA),2024-04-10 03:00:00+00:00,26.0,25.0,µg/m³,11.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-04-10 04:00:00+00:00,69.0,10.0,µg/m³,30.0,9.0,30.0
BARCELONA (CIUTADELLA),2024-04-10 05:00:00+00:00,53.0,14.0,µg/m³,23.0,13.0,23.0
BARCELONA (CIUTADELLA),2024-04-10 06:00:00+00:00,44.0,17.0,µg/m³,19.0,16.0,19.0
BARCELONA (CIUTADELLA),2024-04-10 07:00:00+00:00,24.0,39.0,µg/m³,10.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-04-10 08:00:00+00:00,47.0,29.0,µg/m³,20.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-04-10 09:00:00+00:00,65.0,15.0,µg/m³,28.0,14.0,28.0
BARCELONA (CIUTADELLA),2024-04-10 10:00:00+00:00,65.0,16.0,µg/m³,28.0,15.0,28.0
BARCELONA (CIUTADELLA),2024-04-10 11:00:00+00:00,66.0,14.0,µg/m³,29.0,13.0,29.0
BARCELONA (CIUTADELLA),2024-04-10 12:00:00+00:00,63.0,19.0,µg/m³,27.0,18.0,27.0
BARCELONA (CIUTADELLA),2024-04-10 13:00:00+00:00,71.0,15.0,µg/m³,31.0,14.0,31.0
BARCELONA (CIUTADELLA),2024-04-10 14:00:00+00:00,71.0,19.0,µg/m³,31.0,18.0,31.0
BARCELONA (CIUTADELLA),2024-04-10 15:00:00+00:00,79.0,15.0,µg/m³,34.0,14.0,34.0
BARCELONA (CIUTADELLA),2024-04-10 16:00:00+00:00,84.0,16.0,µg/m³,36.0,15.0,36.0
BARCELONA (CIUTADELLA),2024-04-10 17:00:00+00:00,84.0,17.0,µg/m³,36.0,16.0,36.0
BARCELONA (CIUTADELLA),2024-04-10 18:00:00+00:00,79.0,23.0,µg/m³,34.0,22.0,34.0
BARCELONA (CIUTADELLA),2024-04-10 19:00:00+00:00,65.0,40.0,µg/m³,28.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-04-10 20:00:00+00:00,64.0,41.0,µg/m³,28.0,39.0,39.0
BARCELONA (CIUTADELLA),2024-04-10 21:00:00+00:00,72.0,35.0,µg/m³,31.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-04-10 22:00:00+00:00,80.0,11.0,µg/m³,35.0,10.0,35.0
BARCELONA (CIUTADELLA),2024-04-10 23:00:00+00:00,51.0,38.0,µg/m³,22.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-04-11 00:00:00+00:00,33.0,43.0,µg/m³,14.0,41.0,41.0
BARCELONA (CIUTADELLA),2024-04-11 01:00:00+00:00,30.0,37.0,µg/m³,13.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-04-11 02:00:00+00:00,37.0,30.0,µg/m³,16.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-04-11 03:00:00+00:00,38.0,26.0,µg/m³,16.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-04-11 04:00:00+00:00,41.0,21.0,µg/m³,18.0,20.0,20.0
BARCELONA (CIUTADELLA),2024-04-11 05:00:00+00:00,32.0,22.0,µg/m³,14.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-04-11 06:00:00+00:00,17.0,37.0,µg/m³,7.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-04-11 07:00:00+00:00,15.0,59.0,µg/m³,6.0,56.0,56.0
BARCELONA (CIUTADELLA),2024-04-11 08:00:00+00:00,29.0,58.0,µg/m³,13.0,55.0,55.0
BARCELONA (CIUTADELLA),2024-04-11 09:00:00+00:00,36.0,53.0,µg/m³,16.0,50.0,50.0
BARCELONA (CIUTADELLA),2024-04-11 10:00:00+00:00,63.0,31.0,µg/m³,27.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-04-11 11:00:00+00:00,76.0,23.0,µg/m³,33.0,22.0,33.0
BARCELONA (CIUTADELLA),2024-04-11 12:00:00+00:00,73.0,21.0,µg/m³,32.0,20.0,32.0
BARCELONA (CIUTADELLA),2024-04-11 13:00:00+00:00,78.0,14.0,µg/m³,34.0,13.0,34.0
BARCELONA (CIUTADELLA),2024-04-11 14:00:00+00:00,86.0,14.0,µg/m³,37.0,13.0,37.0
BARCELONA (CIUTADELLA),2024-04-11 15:00:00+00:00,93.0,16.0,µg/m³,40.0,15.0,40.0
BARCELONA (CIUTADELLA),2024-04-11 16:00:00+00:00,90.0,20.0,µg/m³,39.0,19.0,39.0
BARCELONA (CIUTADELLA),2024-04-11 17:00:00+00:00,72.0,45.0,µg/m³,31.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-04-11 18:00:00+00:00,63.0,49.0,µg/m³,27.0,46.0,46.0
BARCELONA (CIUTADELLA),2024-04-11 19:00:00+00:00,65.0,46.0,µg/m³,28.0,43.0,43.0
BARCELONA (CIUTADELLA),2024-04-11 20:00:00+00:00,72.0,32.0,µg/m³,31.0,30.0,31.0
BARCELONA (CIUTADELLA),2024-04-11 21:00:00+00:00,67.0,32.0,µg/m³,29.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-04-11 22:00:00+00:00,48.0,34.0,µg/m³,21.0,32.0,32.0
BARCELONA (CIUTADELLA),2024-04-11 23:00:00+00:00,29.0,42.0,µg/m³,13.0,40.0,40.0
BARCELONA (CIUTADELLA),2024-04-12 00:00:00+00:00,10.0,66.0,µg/m³,4.0,64.0,64.0
BARCELONA (CIUTADELLA),2024-04-12 01:00:00+00:00,6.0,70.0,µg/m³,3.0,68.0,68.0
BARCELONA (CIUTADELLA),2024-04-12 02:00:00+00:00,9.0,59.0,µg/m³,4.0,56.0,56.0
BARCELONA (CIUTADELLA),2024-04-12 03:00:00+00:00,20.0,40.0,µg/m³,9.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-04-12 04:00:00+00:00,21.0,32.0,µg/m³,9.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-04-12 05:00:00+00:00,17.0,32.0,µg/m³,7.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-04-12 06:00:00+00:00,7.0,46.0,µg/m³,3.0,43.0,43.0
BARCELONA (CIUTADELLA),2024-04-12 07:00:00+00:00,2.0,53.0,µg/m³,1.0,50.0,50.0
BARCELONA (CIUTADELLA),2024-04-12 08:00:00+00:00,3.0,71.0,µg/m³,1.0,69.0,69.0
BARCELONA (CIUTADELLA),2024-04-12 10:00:00+00:00,14.0,100.0,µg/m³,6.0,100.0,100.0
BARCELONA (CIUTADELLA),2024-04-12 11:00:00+00:00,15.0,110.0,µg/m³,6.0,103.0,103.0
BARCELONA (CIUTADELLA),2024-04-12 12:00:00+00:00,46.0,66.0,µg/m³,20.0,64.0,64.0
BARCELONA (CIUTADELLA),2024-04-12 13:00:00+00:00,72.0,49.0,µg/m³,31.0,46.0,46.0
BARCELONA (CIUTADELLA),2024-04-12 14:00:00+00:00,81.0,45.0,µg/m³,35.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-04-12 15:00:00+00:00,74.0,53.0,µg/m³,32.0,50.0,50.0
BARCELONA (CIUTADELLA),2024-04-12 16:00:00+00:00,43.0,97.0,µg/m³,19.0,97.0,97.0
BARCELONA (CIUTADELLA),2024-04-12 17:00:00+00:00,62.0,84.0,µg/m³,27.0,83.0,83.0
BARCELONA (CIUTADELLA),2024-04-12 18:00:00+00:00,72.0,79.0,µg/m³,31.0,78.0,78.0
BARCELONA (CIUTADELLA),2024-04-12 19:00:00+00:00,51.0,71.0,µg/m³,22.0,69.0,69.0
