location_name,datetimeUtc,O3,Co,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI_CO,AQI
Los Angeles - N. Mai,2024-03-28 19:00:00+00:00,68.7116564417178,343.680981595092,16.0,30.105848670756647,µg/m³,30.0,59.0,28,3,59.0
Los Angeles - N. Mai,2024-03-28 20:00:00+00:00,78.52760736196319,343.680981595092,11.0,22.579386503067482,µg/m³,34.0,46.0,21,3,46.0
Los Angeles - N. Mai,2024-03-28 21:00:00+00:00,78.52760736196319,343.680981595092,10.0,22.579386503067482,µg/m³,34.0,42.0,21,3,42.0
Los Angeles - N. Mai,2024-03-28 22:00:00+00:00,80.49079754601227,229.120654396728,5.7,8.279108384458077,µg/m³,35.0,24.0,8,2,35.0
Los Angeles - N. Mai,2024-03-28 23:00:00+00:00,72.63803680981594,114.560327198364,3.7,6.773815950920246,µg/m³,31.0,15.0,6,1,31.0
Los Angeles - N. Mai,2024-03-29 00:00:00+00:00,72.63803680981594,229.120654396728,3.3,6.585654396728017,µg/m³,31.0,14.0,6,2,31.0
Los Angeles - N. Mai,2024-03-29 01:00:00+00:00,70.67484662576686,229.120654396728,4.2,7.714623721881391,µg/m³,31.0,18.0,7,2,31.0
Los Angeles - N. Mai,2024-03-29 02:00:00+00:00,66.74846625766872,229.120654396728,4.9,9.031754601226993,µg/m³,29.0,20.0,9,2,29.0
Los Angeles - N. Mai,2024-03-29 03:00:00+00:00,68.7116564417178,229.120654396728,4.5,8.467269938650306,µg/m³,30.0,19.0,8,2,30.0
Los Angeles - N. Mai,2024-03-29 04:00:00+00:00,68.7116564417178,229.120654396728,3.5,11.101531697341514,µg/m³,30.0,15.0,10,2,30.0
Los Angeles - N. Mai,2024-03-29 05:00:00+00:00,60.858895705521476,229.120654396728,3.2,20.697770961145192,µg/m³,26.0,13.0,20,2,26.0
Los Angeles - N. Mai,2024-03-29 06:00:00+00:00,68.7116564417178,343.680981595092,6.2,13.92395501022495,µg/m³,30.0,26.0,13,3,30.0
Los Angeles - N. Mai,2024-03-29 07:00:00+00:00,62.82208588957055,229.120654396728,7.1,18.063509202453986,µg/m³,27.0,30.0,17,2,30.0
Los Angeles - N. Mai,2024-03-29 08:00:00+00:00,62.82208588957055,343.680981595092,7.9,17.31086298568507,µg/m³,27.0,33.0,16,3,33.0
Los Angeles - N. Mai,2024-03-29 09:00:00+00:00,72.63803680981594,229.120654396728,5.0,7.150139059304704,µg/m³,31.0,21.0,7,2,31.0
Los Angeles - N. Mai,2024-03-29 10:00:00+00:00,66.74846625766872,229.120654396728,3.7,10.913370143149283,µg/m³,29.0,15.0,10,2,29.0
Los Angeles - N. Mai,2024-03-29 11:00:00+00:00,37.30061349693251,229.120654396728,7.6,30.105848670756647,µg/m³,16.0,32.0,28,2,32.0
Los Angeles - N. Mai,2024-03-29 12:00:00+00:00,27.484662576687118,343.680981595092,6.6,35.75069529652352,µg/m³,12.0,28.0,34,3,34.0
Los Angeles - N. Mai,2024-03-29 13:00:00+00:00,19.631901840490798,343.680981595092,3.8,48.92200408997955,µg/m³,8.0,16.0,46,3,46.0
Los Angeles - N. Mai,2024-03-29 14:00:00+00:00,41.22699386503068,343.680981595092,5.9,35.75069529652352,µg/m³,18.0,25.0,34,3,34.0
Los Angeles - N. Mai,2024-03-29 15:00:00+00:00,43.190184049079754,343.680981595092,11.0,35.75069529652352,µg/m³,19.0,46.0,34,3,46.0
Los Angeles - N. Mai,2024-03-29 16:00:00+00:00,62.82208588957055,229.120654396728,9.0,20.697770961145192,µg/m³,27.0,38.0,20,2,38.0
Los Angeles - N. Mai,2024-03-29 17:00:00+00:00,74.60122699386503,229.120654396728,8.5,15.993732106339468,µg/m³,32.0,35.0,15,2,35.0
Los Angeles - N. Mai,2024-03-29 18:00:00+00:00,76.56441717791411,229.120654396728,10.0,16.181893660531696,µg/m³,33.0,42.0,15,2,42.0
Los Angeles - N. Mai,2024-03-29 19:00:00+00:00,78.52760736196319,229.120654396728,10.0,17.87534764826176,µg/m³,34.0,42.0,17,2,42.0
Los Angeles - N. Mai,2024-03-29 20:00:00+00:00,90.30674846625767,229.120654396728,7.4,11.101531697341514,µg/m³,39.0,31.0,10,2,39.0
Los Angeles - N. Mai,2024-03-29 21:00:00+00:00,84.41717791411043,229.120654396728,6.4,14.676601226993865,µg/m³,37.0,27.0,14,2,37.0
Los Angeles - N. Mai,2024-03-29 22:00:00+00:00,94.23312883435585,114.560327198364,5.7,9.031754601226993,µg/m³,41.0,24.0,9,1,41.0
Los Angeles - N. Mai,2024-03-29 23:00:00+00:00,96.19631901840494,114.560327198364,5.9,6.585654396728017,µg/m³,42.0,25.0,6,1,42.0
Los Angeles - N. Mai,2024-03-30 00:00:00+00:00,92.26993865030676,229.120654396728,6.2,6.961977505112475,µg/m³,40.0,26.0,7,2,40.0
Los Angeles - N. Mai,2024-03-30 01:00:00+00:00,0.0,0.0,3.5,0.0,µg/m³,0.0,15.0,0,0,15.0
Los Angeles - N. Mai,2024-03-30 02:00:00+00:00,0.0,0.0,3.7,0.0,µg/m³,0.0,15.0,0,0,15.0
Los Angeles - N. Mai,2024-03-30 03:00:00+00:00,0.0,0.0,4.7,0.0,µg/m³,0.0,20.0,0,0,20.0
Los Angeles - N. Mai,2024-03-30 04:00:00+00:00,0.0,0.0,5.4,0.0,µg/m³,0.0,23.0,0,0,23.0
Los Angeles - N. Mai,2024-03-30 05:00:00+00:00,0.0,0.0,5.2,0.0,µg/m³,0.0,22.0,0,0,22.0
Los Angeles - N. Mai,2024-03-30 06:00:00+00:00,0.0,0.0,4.2,0.0,µg/m³,0.0,18.0,0,0,18.0
Los Angeles - N. Mai,2024-03-30 07:00:00+00:00,0.0,0.0,4.9,0.0,µg/m³,0.0,20.0,0,0,20.0
Los Angeles - N. Mai,2024-03-30 08:00:00+00:00,0.0,0.0,3.0,0.0,µg/m³,0.0,12.0,0,0,12.0
Los Angeles - N. Mai,2024-03-30 09:00:00+00:00,0.0,0.0,2.5,0.0,µg/m³,0.0,10.0,0,0,10.0
Los Angeles - N. Mai,2024-03-30 10:00:00+00:00,0.0,0.0,3.2,0.0,µg/m³,0.0,13.0,0,0,13.0
Los Angeles - N. Mai,2024-03-30 11:00:00+00:00,0.0,0.0,2.0,0.0,µg/m³,0.0,8.0,0,0,8.0
Los Angeles - N. Mai,2024-03-30 12:00:00+00:00,0.0,0.0,0.8,0.0,µg/m³,0.0,3.0,0,0,3.0
Los Angeles - N. Mai,2024-03-30 13:00:00+00:00,0.0,0.0,3.0,0.0,µg/m³,0.0,12.0,0,0,12.0
Los Angeles - N. Mai,2024-03-30 14:00:00+00:00,0.0,0.0,3.2,0.0,µg/m³,0.0,13.0,0,0,13.0
Los Angeles - N. Mai,2024-03-30 15:00:00+00:00,0.0,0.0,3.2,0.0,µg/m³,0.0,13.0,0,0,13.0
Los Angeles - N. Mai,2024-03-30 16:00:00+00:00,0.0,0.0,0.8,0.0,µg/m³,0.0,3.0,0,0,3.0
Los Angeles - N. Mai,2024-03-30 17:00:00+00:00,0.0,0.0,-0.6,0.0,µg/m³,0.0,,0,0,0.0
Los Angeles - N. Mai,2024-03-30 18:00:00+00:00,0.0,0.0,2.7,0.0,µg/m³,0.0,11.0,0,0,11.0
Los Angeles - N. Mai,2024-03-30 19:00:00+00:00,0.0,0.0,3.5,0.0,µg/m³,0.0,15.0,0,0,15.0
Los Angeles - N. Mai,2024-03-30 20:00:00+00:00,0.0,0.0,4.2,0.0,µg/m³,0.0,18.0,0,0,18.0
Los Angeles - N. Mai,2024-03-30 21:00:00+00:00,0.0,0.0,2.2,0.0,µg/m³,0.0,9.0,0,0,9.0
Los Angeles - N. Mai,2024-03-30 22:00:00+00:00,0.0,0.0,2.7,0.0,µg/m³,0.0,11.0,0,0,11.0
Los Angeles - N. Mai,2024-03-30 23:00:00+00:00,0.0,0.0,5.4,0.0,µg/m³,0.0,23.0,0,0,23.0
Los Angeles - N. Mai,2024-03-31 00:00:00+00:00,0.0,0.0,3.7,0.0,µg/m³,0.0,15.0,0,0,15.0
Los Angeles - N. Mai,2024-04-01 01:00:00+00:00,92.26993865030676,229.120654396728,6.1,5.8330081799591005,µg/m³,40.0,25.0,6,2,40.0
Los Angeles - N. Mai,2024-04-01 02:00:00+00:00,92.26993865030676,229.120654396728,2.7,5.8330081799591005,µg/m³,40.0,11.0,6,2,40.0
Los Angeles - N. Mai,2024-04-01 03:00:00+00:00,84.41717791411043,229.120654396728,-0.1,12.794985685071575,µg/m³,37.0,,12,2,37.0
Los Angeles - N. Mai,2024-04-01 04:00:00+00:00,68.7116564417178,229.120654396728,4.5,16.93453987730061,µg/m³,30.0,19.0,16,2,30.0
Los Angeles - N. Mai,2024-04-01 05:00:00+00:00,51.04294478527608,343.680981595092,8.0,26.342617586912066,µg/m³,22.0,33.0,25,3,33.0
Los Angeles - N. Mai,2024-04-01 06:00:00+00:00,43.190184049079754,458.241308793456,7.1,28.224233128834356,µg/m³,19.0,30.0,27,5,30.0
Los Angeles - N. Mai,2024-04-01 07:00:00+00:00,23.558282208588963,458.241308793456,7.4,39.5139263803681,µg/m³,10.0,31.0,37,5,37.0
Los Angeles - N. Mai,2024-04-01 08:00:00+00:00,17.668711656441715,572.80163599182,9.7,37.63231083844581,µg/m³,8.0,40.0,36,6,40.0
Los Angeles - N. Mai,2024-04-01 09:00:00+00:00,5.889570552147241,572.80163599182,7.9,41.395541922290384,µg/m³,3.0,33.0,39,6,39.0
Los Angeles - N. Mai,2024-04-01 10:00:00+00:00,1.9631901840490797,572.80163599182,7.1,43.277157464212685,µg/m³,1.0,30.0,41,6,41.0
Los Angeles - N. Mai,2024-04-01 11:00:00+00:00,3.9263803680981595,458.241308793456,5.4,43.277157464212685,µg/m³,2.0,23.0,41,5,41.0
Los Angeles - N. Mai,2024-04-01 12:00:00+00:00,3.9263803680981595,458.241308793456,11.0,41.395541922290384,µg/m³,2.0,46.0,39,5,46.0
Los Angeles - N. Mai,2024-04-01 13:00:00+00:00,1.9631901840490797,572.80163599182,7.1,37.63231083844581,µg/m³,1.0,30.0,36,6,36.0
Los Angeles - N. Mai,2024-04-01 14:00:00+00:00,1.9631901840490797,687.361963190184,3.2,39.5139263803681,µg/m³,1.0,13.0,37,7,37.0
Los Angeles - N. Mai,2024-04-01 15:00:00+00:00,9.815950920245399,572.80163599182,4.5,39.5139263803681,µg/m³,4.0,19.0,37,6,37.0
Los Angeles - N. Mai,2024-04-01 16:00:00+00:00,31.411042944785276,343.680981595092,5.9,26.342617586912066,µg/m³,14.0,25.0,25,3,25.0
Los Angeles - N. Mai,2024-04-01 17:00:00+00:00,54.969325153374236,343.680981595092,4.5,16.558216768916154,µg/m³,24.0,19.0,16,3,24.0
Los Angeles - N. Mai,2024-04-01 18:00:00+00:00,58.895705521472394,343.680981595092,5.9,20.697770961145192,µg/m³,25.0,25.0,20,3,25.0
Los Angeles - N. Mai,2024-04-01 19:00:00+00:00,64.78527607361963,343.680981595092,6.4,22.579386503067482,µg/m³,28.0,27.0,21,3,28.0
Los Angeles - N. Mai,2024-04-01 20:00:00+00:00,72.63803680981594,343.680981595092,5.9,28.224233128834356,µg/m³,31.0,25.0,27,3,31.0
Los Angeles - N. Mai,2024-04-01 21:00:00+00:00,88.34355828220859,343.680981595092,6.2,17.87534764826176,µg/m³,38.0,26.0,17,3,38.0
Los Angeles - N. Mai,2024-04-01 22:00:00+00:00,90.30674846625767,229.120654396728,5.9,12.230501022494888,µg/m³,39.0,25.0,12,2,39.0
Los Angeles - N. Mai,2024-04-01 23:00:00+00:00,92.26993865030676,229.120654396728,4.2,10.537047034764825,µg/m³,40.0,18.0,10,2,40.0
Los Angeles - N. Mai,2024-04-02 00:00:00+00:00,96.19631901840494,229.120654396728,3.5,6.585654396728017,µg/m³,42.0,15.0,6,2,42.0
Los Angeles - N. Mai,2024-04-02 01:00:00+00:00,86.38036809815951,229.120654396728,3.2,5.8330081799591005,µg/m³,37.0,13.0,6,2,37.0
Los Angeles - N. Mai,2024-04-02 02:00:00+00:00,78.52760736196319,229.120654396728,2.7,9.219916155419222,µg/m³,34.0,11.0,9,2,34.0
Los Angeles - N. Mai,2024-04-02 03:00:00+00:00,66.74846625766872,343.680981595092,3.5,14.488439672801636,µg/m³,29.0,15.0,14,3,29.0
Los Angeles - N. Mai,2024-04-02 04:00:00+00:00,45.15337423312884,458.241308793456,5.9,28.224233128834356,µg/m³,20.0,25.0,27,5,27.0
Los Angeles - N. Mai,2024-04-02 05:00:00+00:00,37.30061349693251,458.241308793456,9.8,33.86907975460122,µg/m³,16.0,41.0,32,5,41.0
Los Angeles - N. Mai,2024-04-02 06:00:00+00:00,21.595092024539877,572.80163599182,8.3,43.277157464212685,µg/m³,9.0,35.0,41,6,41.0
Los Angeles - N. Mai,2024-04-02 07:00:00+00:00,15.705521472392638,458.241308793456,8.1,43.277157464212685,µg/m³,7.0,34.0,41,5,41.0
Los Angeles - N. Mai,2024-04-02 08:00:00+00:00,21.595092024539877,458.241308793456,7.7,37.63231083844581,µg/m³,9.0,32.0,36,5,36.0
Los Angeles - N. Mai,2024-04-02 09:00:00+00:00,9.815950920245399,458.241308793456,7.2,45.158773006134965,µg/m³,4.0,30.0,43,5,43.0
Los Angeles - N. Mai,2024-04-02 10:00:00+00:00,15.705521472392638,458.241308793456,5.2,41.395541922290384,µg/m³,7.0,22.0,39,5,39.0
Los Angeles - N. Mai,2024-04-02 11:00:00+00:00,13.742331288343559,343.680981595092,8.6,33.86907975460122,µg/m³,6.0,36.0,32,3,36.0
Los Angeles - N. Mai,2024-04-02 12:00:00+00:00,3.9263803680981595,458.241308793456,7.4,43.277157464212685,µg/m³,2.0,31.0,41,5,41.0
Los Angeles - N. Mai,2024-04-02 13:00:00+00:00,3.9263803680981595,801.922290388548,10.0,48.92200408997955,µg/m³,2.0,42.0,46,8,46.0
Los Angeles - N. Mai,2024-04-02 14:00:00+00:00,0.0,916.482617586912,9.6,48.92200408997955,µg/m³,0.0,40.0,46,9,46.0
Los Angeles - N. Mai,2024-04-02 15:00:00+00:00,5.889570552147241,801.922290388548,7.4,47.040388548057265,µg/m³,3.0,31.0,44,8,44.0
Los Angeles - N. Mai,2024-04-02 16:00:00+00:00,21.595092024539877,572.80163599182,9.2,43.277157464212685,µg/m³,9.0,38.0,41,6,41.0
Los Angeles - N. Mai,2024-04-02 17:00:00+00:00,47.116564417177926,343.680981595092,9.7,28.224233128834356,µg/m³,20.0,40.0,27,3,40.0
Los Angeles - N. Mai,2024-04-02 18:00:00+00:00,51.04294478527608,458.241308793456,7.4,30.105848670756647,µg/m³,22.0,31.0,28,5,31.0
Los Angeles - N. Mai,2024-04-02 19:00:00+00:00,0.0,458.241308793456,7.6,0.0,µg/m³,0.0,32.0,0,5,32.0
Los Angeles - N. Mai,2024-04-02 20:00:00+00:00,0.0,343.680981595092,10.0,0.0,µg/m³,0.0,42.0,0,3,42.0
Los Angeles - N. Mai,2024-04-02 21:00:00+00:00,0.0,343.680981595092,9.3,0.0,µg/m³,0.0,39.0,0,3,39.0
Los Angeles - N. Mai,2024-04-02 22:00:00+00:00,0.0,229.120654396728,6.0,0.0,µg/m³,0.0,25.0,0,2,25.0
Los Angeles - N. Mai,2024-04-02 23:00:00+00:00,96.19631901840494,229.120654396728,4.7,14.300278118609407,µg/m³,42.0,20.0,13,2,42.0
Los Angeles - N. Mai,2024-04-03 00:00:00+00:00,100.12269938650307,229.120654396728,5.0,11.477854805725972,µg/m³,43.0,21.0,11,2,43.0
Los Angeles - N. Mai,2024-04-03 01:00:00+00:00,104.04907975460122,229.120654396728,6.6,10.913370143149283,µg/m³,45.0,28.0,10,2,45.0
Los Angeles - N. Mai,2024-04-03 02:00:00+00:00,96.19631901840494,343.680981595092,5.2,16.746378323108384,µg/m³,42.0,22.0,16,3,42.0
Los Angeles - N. Mai,2024-04-03 03:00:00+00:00,88.34355828220859,343.680981595092,5.2,20.697770961145192,µg/m³,38.0,22.0,20,3,38.0
Los Angeles - N. Mai,2024-04-03 04:00:00+00:00,78.52760736196319,343.680981595092,6.9,24.461002044989776,µg/m³,34.0,29.0,23,3,34.0
Los Angeles - N. Mai,2024-04-03 05:00:00+00:00,62.82208588957055,572.80163599182,14.0,31.987464212678937,µg/m³,27.0,55.0,30,6,55.0
Los Angeles - N. Mai,2024-04-03 06:00:00+00:00,45.15337423312884,572.80163599182,13.0,43.277157464212685,µg/m³,20.0,53.0,41,6,53.0
Los Angeles - N. Mai,2024-04-03 07:00:00+00:00,25.52147239263804,458.241308793456,15.0,56.44846625766871,µg/m³,11.0,57.0,54,5,57.0
Los Angeles - N. Mai,2024-04-03 08:00:00+00:00,15.705521472392638,687.361963190184,15.0,56.44846625766871,µg/m³,7.0,57.0,54,7,57.0
Los Angeles - N. Mai,2024-04-03 09:00:00+00:00,1.9631901840490797,687.361963190184,11.0,56.44846625766871,µg/m³,1.0,46.0,54,7,54.0
Los Angeles - N. Mai,2024-04-03 10:00:00+00:00,3.9263803680981595,572.80163599182,11.0,54.56685071574642,µg/m³,2.0,46.0,52,6,52.0
Los Angeles - N. Mai,2024-04-03 11:00:00+00:00,0.0,687.361963190184,14.0,52.68523517382413,µg/m³,0.0,55.0,50,7,55.0
Los Angeles - N. Mai,2024-04-03 12:00:00+00:00,0.0,687.361963190184,11.0,48.92200408997955,µg/m³,0.0,46.0,46,7,46.0
Los Angeles - N. Mai,2024-04-03 13:00:00+00:00,0.0,687.361963190184,9.3,47.040388548057265,µg/m³,0.0,39.0,44,7,44.0
Los Angeles - N. Mai,2024-04-03 14:00:00+00:00,1.9631901840490797,916.482617586912,9.5,50.80361963190183,µg/m³,1.0,40.0,48,9,48.0
Los Angeles - N. Mai,2024-04-03 15:00:00+00:00,7.852760736196319,801.922290388548,10.0,54.56685071574642,µg/m³,3.0,42.0,52,8,52.0
Los Angeles - N. Mai,2024-04-03 16:00:00+00:00,17.668711656441715,687.361963190184,10.0,50.80361963190183,µg/m³,8.0,42.0,48,7,48.0
Los Angeles - N. Mai,2024-04-03 17:00:00+00:00,41.22699386503068,458.241308793456,9.7,37.63231083844581,µg/m³,18.0,40.0,36,5,40.0
Los Angeles - N. Mai,2024-04-03 18:00:00+00:00,70.67484662576686,343.680981595092,7.1,26.342617586912066,µg/m³,31.0,30.0,25,3,31.0
Los Angeles - N. Mai,2024-04-03 19:00:00+00:00,80.49079754601227,343.680981595092,7.9,31.987464212678937,µg/m³,35.0,33.0,30,3,35.0
Los Angeles - N. Mai,2024-04-03 20:00:00+00:00,86.38036809815951,458.241308793456,11.0,41.395541922290384,µg/m³,37.0,46.0,39,5,46.0
Los Angeles - N. Mai,2024-04-03 21:00:00+00:00,92.26993865030676,343.680981595092,11.0,28.224233128834356,µg/m³,40.0,46.0,27,3,46.0
Los Angeles - N. Mai,2024-04-03 22:00:00+00:00,92.26993865030676,229.120654396728,10.0,15.61740899795501,µg/m³,40.0,42.0,15,2,42.0
Los Angeles - N. Mai,2024-04-03 23:00:00+00:00,96.19631901840494,229.120654396728,8.0,11.101531697341514,µg/m³,42.0,33.0,10,2,42.0
Los Angeles - N. Mai,2024-04-04 00:00:00+00:00,98.159509202454,229.120654396728,12.0,12.042339468302659,µg/m³,42.0,50.0,11,2,50.0
Los Angeles - N. Mai,2024-04-04 01:00:00+00:00,98.159509202454,229.120654396728,9.0,10.348885480572596,µg/m³,42.0,38.0,10,2,42.0
Los Angeles - N. Mai,2024-04-04 02:00:00+00:00,100.12269938650307,229.120654396728,6.4,11.854177914110428,µg/m³,43.0,27.0,11,2,43.0
Los Angeles - N. Mai,2024-04-04 03:00:00+00:00,92.26993865030676,343.680981595092,5.4,14.488439672801636,µg/m³,40.0,23.0,14,3,40.0
Los Angeles - N. Mai,2024-04-04 04:00:00+00:00,66.74846625766872,343.680981595092,8.8,20.697770961145192,µg/m³,29.0,37.0,20,3,37.0
Los Angeles - N. Mai,2024-04-04 05:00:00+00:00,60.858895705521476,229.120654396728,8.5,24.461002044989776,µg/m³,26.0,35.0,23,2,35.0
Los Angeles - N. Mai,2024-04-04 06:00:00+00:00,62.82208588957055,229.120654396728,5.9,22.579386503067482,µg/m³,27.0,25.0,21,2,27.0
Los Angeles - N. Mai,2024-04-04 07:00:00+00:00,56.932515337423325,229.120654396728,4.2,18.251670756646217,µg/m³,25.0,18.0,17,2,25.0
Los Angeles - N. Mai,2024-04-04 08:00:00+00:00,49.079754601227,343.680981595092,6.2,24.461002044989776,µg/m³,21.0,26.0,23,3,26.0
Los Angeles - N. Mai,2024-04-04 09:00:00+00:00,68.7116564417178,229.120654396728,8.5,7.714623721881391,µg/m³,30.0,35.0,7,2,35.0
Los Angeles - N. Mai,2024-04-04 10:00:00+00:00,64.78527607361963,229.120654396728,10.0,9.784400817995909,µg/m³,28.0,42.0,9,2,42.0
Los Angeles - N. Mai,2024-04-04 11:00:00+00:00,60.858895705521476,229.120654396728,9.2,13.359470347648262,µg/m³,26.0,38.0,13,2,38.0
Los Angeles - N. Mai,2024-04-04 12:00:00+00:00,64.78527607361963,229.120654396728,11.0,11.289693251533741,µg/m³,28.0,46.0,11,2,46.0
Los Angeles - N. Mai,2024-04-04 13:00:00+00:00,51.04294478527608,229.120654396728,10.0,24.461002044989776,µg/m³,22.0,42.0,23,2,42.0
Los Angeles - N. Mai,2024-04-04 14:00:00+00:00,47.116564417177926,343.680981595092,6.4,26.342617586912066,µg/m³,20.0,27.0,25,3,27.0
Los Angeles - N. Mai,2024-04-04 15:00:00+00:00,47.116564417177926,229.120654396728,9.2,31.987464212678937,µg/m³,20.0,38.0,30,2,38.0
Los Angeles - N. Mai,2024-04-04 16:00:00+00:00,60.858895705521476,229.120654396728,7.9,18.816155419222905,µg/m³,26.0,33.0,18,2,33.0
Los Angeles - N. Mai,2024-04-04 17:00:00+00:00,64.78527607361963,229.120654396728,8.1,18.063509202453986,µg/m³,28.0,34.0,17,2,34.0
Los Angeles - N. Mai,2024-04-04 18:00:00+00:00,64.78527607361963,0.0,0.0,18.251670756646217,µg/m³,28.0,0.0,17,0,28.0
Los Angeles - N. Mai,2024-04-04 19:00:00+00:00,76.56441717791411,0.0,0.0,10.725208588957054,µg/m³,33.0,0.0,10,0,33.0
Los Angeles - N. Mai,2024-04-04 20:00:00+00:00,84.41717791411043,0.0,0.0,6.585654396728017,µg/m³,37.0,0.0,6,0,37.0
Los Angeles - N. Mai,2024-04-04 21:00:00+00:00,76.56441717791411,229.120654396728,7.1,10.348885480572596,µg/m³,33.0,30.0,10,2,33.0
Los Angeles - N. Mai,2024-04-04 22:00:00+00:00,64.78527607361963,229.120654396728,8.5,8.843593047034766,µg/m³,28.0,35.0,8,2,35.0
Los Angeles - N. Mai,2024-04-04 23:00:00+00:00,66.74846625766872,114.560327198364,6.7,10.913370143149283,µg/m³,29.0,28.0,10,1,29.0
Los Angeles - N. Mai,2024-04-05 00:00:00+00:00,84.41717791411043,229.120654396728,4.7,5.080361963190184,µg/m³,37.0,20.0,5,2,37.0
Los Angeles - N. Mai,2024-04-05 01:00:00+00:00,88.34355828220859,229.120654396728,4.0,5.644846625766871,µg/m³,38.0,17.0,5,2,38.0
Los Angeles - N. Mai,2024-04-05 02:00:00+00:00,86.38036809815951,229.120654396728,5.9,6.3974928425357875,µg/m³,37.0,25.0,6,2,37.0
Los Angeles - N. Mai,2024-04-05 03:00:00+00:00,84.41717791411043,229.120654396728,6.6,6.585654396728017,µg/m³,37.0,28.0,6,2,37.0
Los Angeles - N. Mai,2024-04-05 04:00:00+00:00,82.45398773006136,229.120654396728,5.7,7.526462167689162,µg/m³,36.0,24.0,7,2,36.0
Los Angeles - N. Mai,2024-04-05 05:00:00+00:00,76.56441717791411,229.120654396728,7.9,7.714623721881391,µg/m³,33.0,33.0,7,2,33.0
Los Angeles - N. Mai,2024-04-05 06:00:00+00:00,80.49079754601227,229.120654396728,7.8,6.3974928425357875,µg/m³,35.0,32.0,6,2,35.0
Los Angeles - N. Mai,2024-04-05 07:00:00+00:00,82.45398773006136,229.120654396728,5.9,6.3974928425357875,µg/m³,36.0,25.0,6,2,36.0
Los Angeles - N. Mai,2024-04-05 08:00:00+00:00,53.00613496932515,343.680981595092,5.4,24.461002044989776,µg/m³,23.0,23.0,23,3,23.0
Los Angeles - N. Mai,2024-04-05 09:00:00+00:00,70.67484662576686,229.120654396728,25.0,11.854177914110428,µg/m³,31.0,78.0,11,2,78.0
